"","Site","Station_Ammend","Observation.id","Observation.date","Description","Media.file","Total.length","FPS","Station","Start.Date","SD_card","Subject","Behavior","Behavioral.category","Modifiers","Behavior.type","Start..s.","Stop..s.","Duration..s.","Comment.start","Comment.stop","Observer","StationDeployDate","Video_file_name","Date.modified","RFID","Treatment","Date_recorded","Time_recorded","RFID_DateTime","Night","Exclude","time_diff","group_id","inds","Individual_ID","group_sum","Behave_prop"
"210","Boyicup","BOY6","Boy6_NH02_20220415_HAZE","26/05/2023 12:11",NA,"I:/Woylie_scoring/Woylie_videos/Boy6_NH02_20220415/RCNX0046.AVI",2256,6.25,"BOY6","2022-04-15T00:00:00","NH02","Woylie1","Enter station","Exploration",NA,"STATE",1295.244,1297.523,2.279,"",NA,"HAZE",2022-04-15,"RCNX0046.AVI",2022-04-17 18:32:00,"R60","C",2022-04-17,18H 32M 0S,2022-04-17 18:32:00,3,NA,0,10,1," 956000014833002",273.467,0.00833372948107084
"211","Boyicup","BOY6","Boy6_NH02_20220415_HAZE","26/05/2023 12:11",NA,"I:/Woylie_scoring/Woylie_videos/Boy6_NH02_20220415/RCNX0046.AVI",2256,6.25,"BOY6","2022-04-15T00:00:00","NH02","Woylie1","Bipedal","Vigilance",NA,"STATE",1297.524,1385.537,88.013,"",NA,"HAZE",2022-04-15,"RCNX0046.AVI",2022-04-17 18:32:00,"R60","C",2022-04-17,18H 32M 0S,2022-04-17 18:32:00,3,NA,0,10,1," 956000014833002",273.467,0.32184139219723
"212","Boyicup","BOY6","Boy6_NH02_20220415_HAZE","26/05/2023 12:11",NA,"I:/Woylie_scoring/Woylie_videos/Boy6_NH02_20220415/RCNX0049.AVI",2256,6.25,"BOY6","2022-04-15T00:00:00","NH02","Woylie1","Forage","Foraging",NA,"STATE",1385.538,1390.43,4.892,"",NA,"HAZE",2022-04-15,"RCNX0049.AVI",2022-04-17 18:35:00,"R60","C",2022-04-17,18H 35M 0S,2022-04-17 18:35:00,3,NA,60,10,1," 956000014833002",273.467,0.0178888129097844
"213","Boyicup","BOY6","Boy6_NH02_20220415_HAZE","26/05/2023 12:11",NA,"I:/Woylie_scoring/Woylie_videos/Boy6_NH02_20220415/RCNX0049.AVI",2256,6.25,"BOY6","2022-04-15T00:00:00","NH02","Woylie1","Bipedal","Vigilance",NA,"STATE",1390.431,1396.865,6.434,"",NA,"HAZE",2022-04-15,"RCNX0049.AVI",2022-04-17 18:35:00,"R60","C",2022-04-17,18H 35M 0S,2022-04-17 18:35:00,3,NA,0,10,1," 956000014833002",273.467,0.0235275188596796
"214","Boyicup","BOY6","Boy6_NH02_20220415_HAZE","26/05/2023 12:11",NA,"I:/Woylie_scoring/Woylie_videos/Boy6_NH02_20220415/RCNX0049.AVI",2256,6.25,"BOY6","2022-04-15T00:00:00","NH02","Woylie1","Forage","Foraging",NA,"STATE",1396.866,1401.644,4.778,"",NA,"HAZE",2022-04-15,"RCNX0049.AVI",2022-04-17 18:35:00,"R60","C",2022-04-17,18H 35M 0S,2022-04-17 18:35:00,3,NA,0,10,1," 956000014833002",273.467,0.0174719435983135
"215","Boyicup","BOY6","Boy6_NH02_20220415_HAZE","26/05/2023 12:11",NA,"I:/Woylie_scoring/Woylie_videos/Boy6_NH02_20220415/RCNX0049.AVI",2256,6.25,"BOY6","2022-04-15T00:00:00","NH02","Woylie1","Bipedal","Vigilance",NA,"STATE",1401.645,1407.225,5.58,"",NA,"HAZE",2022-04-15,"RCNX0049.AVI",2022-04-17 18:35:00,"R60","C",2022-04-17,18H 35M 0S,2022-04-17 18:35:00,3,NA,0,10,1," 956000014833002",273.467,0.0204046557719944
"216","Boyicup","BOY6","Boy6_NH02_20220415_HAZE","26/05/2023 12:11",NA,"I:/Woylie_scoring/Woylie_videos/Boy6_NH02_20220415/RCNX0049.AVI",2256,6.25,"BOY6","2022-04-15T00:00:00","NH02","Woylie1","Forage","Foraging",NA,"STATE",1407.226,1412.475,5.249,"",NA,"HAZE",2022-04-15,"RCNX0049.AVI",2022-04-17 18:35:00,"R60","C",2022-04-17,18H 35M 0S,2022-04-17 18:35:00,3,NA,0,10,1," 956000014833002",273.467,0.0191942720693905
"217","Boyicup","BOY6","Boy6_NH02_20220415_HAZE","26/05/2023 12:11",NA,"I:/Woylie_scoring/Woylie_videos/Boy6_NH02_20220415/RCNX0049.AVI",2256,6.25,"BOY6","2022-04-15T00:00:00","NH02","Woylie1","Bipedal","Vigilance",NA,"STATE",1412.476,1413.789,1.313,"",NA,"HAZE",2022-04-15,"RCNX0049.AVI",2022-04-17 18:35:00,"R60","C",2022-04-17,18H 35M 0S,2022-04-17 18:35:00,3,NA,0,10,1," 956000014833002",273.467,0.00480131057860729
"218","Boyicup","BOY6","Boy6_NH02_20220415_HAZE","26/05/2023 12:11",NA,"I:/Woylie_scoring/Woylie_videos/Boy6_NH02_20220415/RCNX0050.AVI",2256,6.25,"BOY6","2022-04-15T00:00:00","NH02","Woylie1","Forage","Foraging",NA,"STATE",1413.79,1420.214,6.424,"",NA,"HAZE",2022-04-15,"RCNX0050.AVI",2022-04-17 18:35:00,"R60","C",2022-04-17,18H 35M 0S,2022-04-17 18:35:00,3,NA,0,10,1," 956000014833002",273.467,0.0234909513762172
"219","Boyicup","BOY6","Boy6_NH02_20220415_HAZE","26/05/2023 12:11",NA,"I:/Woylie_scoring/Woylie_videos/Boy6_NH02_20220415/RCNX0050.AVI",2256,6.25,"BOY6","2022-04-15T00:00:00","NH02","Woylie1","Bipedal","Vigilance",NA,"STATE",1420.215,1422.331,2.116,"",NA,"HAZE",2022-04-15,"RCNX0050.AVI",2022-04-17 18:35:00,"R60","C",2022-04-17,18H 35M 0S,2022-04-17 18:35:00,3,NA,0,10,1," 956000014833002",273.467,0.00773767950063445
"220","Boyicup","BOY6","Boy6_NH02_20220415_HAZE","26/05/2023 12:11",NA,"I:/Woylie_scoring/Woylie_videos/Boy6_NH02_20220415/RCNX0050.AVI",2256,6.25,"BOY6","2022-04-15T00:00:00","NH02","Woylie1","Forage","Foraging",NA,"STATE",1422.332,1427.873,5.541,"",NA,"HAZE",2022-04-15,"RCNX0050.AVI",2022-04-17 18:35:00,"R60","C",2022-04-17,18H 35M 0S,2022-04-17 18:35:00,3,NA,0,10,1," 956000014833002",273.467,0.0202620425864912
"221","Boyicup","BOY6","Boy6_NH02_20220415_HAZE","26/05/2023 12:11",NA,"I:/Woylie_scoring/Woylie_videos/Boy6_NH02_20220415/RCNX0050.AVI",2256,6.25,"BOY6","2022-04-15T00:00:00","NH02","Woylie1","Bipedal","Vigilance",NA,"STATE",1427.874,1432.524,4.65,"",NA,"HAZE",2022-04-15,"RCNX0050.AVI",2022-04-17 18:35:00,"R60","C",2022-04-17,18H 35M 0S,2022-04-17 18:35:00,3,NA,0,10,1," 956000014833002",273.467,0.0170038798099954
"222","Boyicup","BOY6","Boy6_NH02_20220415_HAZE","26/05/2023 12:11",NA,"I:/Woylie_scoring/Woylie_videos/Boy6_NH02_20220415/RCNX0050.AVI",2256,6.25,"BOY6","2022-04-15T00:00:00","NH02","Woylie1","Sniff station/cue","Exploration",NA,"STATE",1432.525,1434.607,2.082,"",NA,"HAZE",2022-04-15,"RCNX0050.AVI",2022-04-17 18:35:00,"R60","C",2022-04-17,18H 35M 0S,2022-04-17 18:35:00,3,NA,0,10,1," 956000014833002",273.467,0.00761335005686244
"223","Boyicup","BOY6","Boy6_NH02_20220415_HAZE","26/05/2023 12:11",NA,"I:/Woylie_scoring/Woylie_videos/Boy6_NH02_20220415/RCNX0050.AVI",2256,6.25,"BOY6","2022-04-15T00:00:00","NH02","Woylie1","Bipedal","Vigilance",NA,"STATE",1434.608,1440.308,5.7,"",NA,"HAZE",2022-04-15,"RCNX0050.AVI",2022-04-17 18:35:00,"R60","C",2022-04-17,18H 35M 0S,2022-04-17 18:35:00,3,NA,0,10,1," 956000014833002",273.467,0.0208434655735427
"224","Boyicup","BOY6","Boy6_NH02_20220415_HAZE","26/05/2023 12:11",NA,"I:/Woylie_scoring/Woylie_videos/Boy6_NH02_20220415/RCNX0050.AVI",2256,6.25,"BOY6","2022-04-15T00:00:00","NH02","Woylie1","Sniff station/cue","Exploration",NA,"STATE",1440.309,1442.755,2.446,"",NA,"HAZE",2022-04-15,"RCNX0050.AVI",2022-04-17 18:35:00,"R60","C",2022-04-17,18H 35M 0S,2022-04-17 18:35:00,3,NA,0,10,1," 956000014833002",273.467,0.00894440645489218
"225","Boyicup","BOY6","Boy6_NH02_20220415_HAZE","26/05/2023 12:11",NA,"I:/Woylie_scoring/Woylie_videos/Boy6_NH02_20220415/RCNX0050.AVI",2256,6.25,"BOY6","2022-04-15T00:00:00","NH02","Woylie1","Bipedal","Vigilance",NA,"STATE",1442.756,1443.869,1.113,"",NA,"HAZE",2022-04-15,"RCNX0050.AVI",2022-04-17 18:35:00,"R60","C",2022-04-17,18H 35M 0S,2022-04-17 18:35:00,3,NA,0,10,1," 956000014833002",273.467,0.00406996090936018
"226","Boyicup","BOY6","Boy6_NH02_20220415_HAZE","26/05/2023 12:11",NA,"I:/Woylie_scoring/Woylie_videos/Boy6_NH02_20220415/RCNX0051.AVI",2256,6.25,"BOY6","2022-04-15T00:00:00","NH02","Woylie1","Move","Other",NA,"STATE",1443.87,1447.217,3.347,"",NA,"HAZE",2022-04-15,"RCNX0051.AVI",2022-04-17 18:36:00,"R60","C",2022-04-17,18H 36M 0S,2022-04-17 18:36:00,3,NA,60,10,1," 956000014833002",273.467,0.0122391367148504
"227","Boyicup","BOY6","Boy6_NH02_20220415_HAZE","26/05/2023 12:11",NA,"I:/Woylie_scoring/Woylie_videos/Boy6_NH02_20220415/RCNX0059.AVI",2256,6.25,"BOY6","2022-04-15T00:00:00","NH02","Woylie1","Forage","Foraging",NA,"STATE",1703.128,1706.445,3.317,"",NA,"HAZE",2022-04-15,"RCNX0059.AVI",2022-04-17 19:25:00,"R60","C",2022-04-17,19H 25M 0S,2022-04-17 19:25:00,3,NA,2520,12,1," 956000014818494",47.236,0.0702218646794817
"228","Boyicup","BOY6","Boy6_NH02_20220415_HAZE","26/05/2023 12:11",NA,"I:/Woylie_scoring/Woylie_videos/Boy6_NH02_20220415/RCNX0059.AVI",2256,6.25,"BOY6","2022-04-15T00:00:00","NH02","Woylie1","Sniff station/cue","Exploration",NA,"STATE",1706.446,1714.589,8.143,"",NA,"HAZE",2022-04-15,"RCNX0059.AVI",2022-04-17 19:25:00,"R60","C",2022-04-17,19H 25M 0S,2022-04-17 19:25:00,3,NA,0,12,1," 956000014818494",47.236,0.172389702769074
"229","Boyicup","BOY6","Boy6_NH02_20220415_HAZE","26/05/2023 12:11",NA,"I:/Woylie_scoring/Woylie_videos/Boy6_NH02_20220415/RCNX0060.AVI",2256,6.25,"BOY6","2022-04-15T00:00:00","NH02","Woylie1","Bipedal","Vigilance",NA,"STATE",1714.59,1717.081,2.491,"",NA,"HAZE",2022-04-15,"RCNX0060.AVI",2022-04-17 19:25:00,"R60","C",2022-04-17,19H 25M 0S,2022-04-17 19:25:00,3,NA,0,12,1," 956000014818494",47.236,0.0527352019646033
"230","Boyicup","BOY6","Boy6_NH02_20220415_HAZE","26/05/2023 12:11",NA,"I:/Woylie_scoring/Woylie_videos/Boy6_NH02_20220415/RCNX0060.AVI",2256,6.25,"BOY6","2022-04-15T00:00:00","NH02","Woylie1","Sniff station/cue","Exploration",NA,"STATE",1717.082,1722.335,5.253,"",NA,"HAZE",2022-04-15,"RCNX0060.AVI",2022-04-17 19:25:00,"R60","C",2022-04-17,19H 25M 0S,2022-04-17 19:25:00,3,NA,0,12,1," 956000014818494",47.236,0.111207553560843
"231","Boyicup","BOY6","Boy6_NH02_20220415_HAZE","26/05/2023 12:11",NA,"I:/Woylie_scoring/Woylie_videos/Boy6_NH02_20220415/RCNX0060.AVI",2256,6.25,"BOY6","2022-04-15T00:00:00","NH02","Woylie1","Bipedal","Vigilance",NA,"STATE",1722.336,1725.611,3.275,"",NA,"HAZE",2022-04-15,"RCNX0060.AVI",2022-04-17 19:25:00,"R60","C",2022-04-17,19H 25M 0S,2022-04-17 19:25:00,3,NA,0,12,1," 956000014818494",47.236,0.0693327123380472
"232","Boyicup","BOY6","Boy6_NH02_20220415_HAZE","26/05/2023 12:11",NA,"I:/Woylie_scoring/Woylie_videos/Boy6_NH02_20220415/RCNX0060.AVI",2256,6.25,"BOY6","2022-04-15T00:00:00","NH02","Woylie1","Sniff station/cue","Exploration",NA,"STATE",1725.612,1730.136,4.524,"",NA,"HAZE",2022-04-15,"RCNX0060.AVI",2022-04-17 19:25:00,"R60","C",2022-04-17,19H 25M 0S,2022-04-17 19:25:00,3,NA,0,12,1," 956000014818494",47.236,0.0957744093488018
"233","Boyicup","BOY6","Boy6_NH02_20220415_HAZE","26/05/2023 12:11",NA,"I:/Woylie_scoring/Woylie_videos/Boy6_NH02_20220415/RCNX0060.AVI",2256,6.25,"BOY6","2022-04-15T00:00:00","NH02","Woylie1","Bipedal","Vigilance",NA,"STATE",1730.137,1731.462,1.325,"",NA,"HAZE",2022-04-15,"RCNX0060.AVI",2022-04-17 19:25:00,"R60","C",2022-04-17,19H 25M 0S,2022-04-17 19:25:00,3,NA,0,12,1," 956000014818494",47.236,0.0280506393428741
"234","Boyicup","BOY6","Boy6_NH02_20220415_HAZE","26/05/2023 12:11",NA,"I:/Woylie_scoring/Woylie_videos/Boy6_NH02_20220415/RCNX0060.AVI",2256,6.25,"BOY6","2022-04-15T00:00:00","NH02","Woylie1","Sniff station/cue","Exploration",NA,"STATE",1731.463,1743.478,12.015,"",NA,"HAZE",2022-04-15,"RCNX0060.AVI",2022-04-17 19:25:00,"R60","C",2022-04-17,19H 25M 0S,2022-04-17 19:25:00,3,NA,0,12,1," 956000014818494",47.236,0.254361080531798
"235","Boyicup","BOY6","Boy6_NH02_20220415_HAZE","26/05/2023 12:11",NA,"I:/Woylie_scoring/Woylie_videos/Boy6_NH02_20220415/RCNX0060.AVI",2256,6.25,"BOY6","2022-04-15T00:00:00","NH02","Woylie1","Forage","Foraging",NA,"STATE",1743.479,1744.529,1.05,"",NA,"HAZE",2022-04-15,"RCNX0060.AVI",2022-04-17 19:25:00,"R60","C",2022-04-17,19H 25M 0S,2022-04-17 19:25:00,3,NA,0,12,1," 956000014818494",47.236,0.0222288085358625
"236","Boyicup","BOY6","Boy6_NH02_20220415_HAZE","26/05/2023 12:11",NA,"I:/Woylie_scoring/Woylie_videos/Boy6_NH02_20220415/RCNX0061.AVI",2256,6.25,"BOY6","2022-04-15T00:00:00","NH02","Woylie1","Sniff station/cue","Exploration",NA,"STATE",1744.7,1748.269,3.569,"",NA,"HAZE",2022-04-15,"RCNX0061.AVI",2022-04-17 19:26:00,"R60","C",2022-04-17,19H 26M 0S,2022-04-17 19:26:00,3,NA,60,12,1," 956000014818494",47.236,0.0755567787280887
"237","Boyicup","BOY6","Boy6_NH02_20220415_HAZE","26/05/2023 12:11",NA,"I:/Woylie_scoring/Woylie_videos/Boy6_NH02_20220415/RCNX0061.AVI",2256,6.25,"BOY6","2022-04-15T00:00:00","NH02","Woylie1","Move","Other",NA,"STATE",1748.27,1750.544,2.274,"",NA,"HAZE",2022-04-15,"RCNX0061.AVI",2022-04-17 19:26:00,"R60","C",2022-04-17,19H 26M 0S,2022-04-17 19:26:00,3,NA,0,12,1," 956000014818494",47.236,0.048141248200525
"238","Perup_Sanctuary","G12","G12_NH61_20220422_HAZE","26/05/2023 14:58",NA,"I:/Woylie_scoring/Woylie_videos/G12_NH61_20220422/RCNX0001.AVI",5384.32,6.25,"G12","2022-04-22T00:00:00","NH61","Woylie1","Sniff station/cue","Exploration",NA,"STATE",12.506,20.443,7.937,"",NA,"HAZE",2022-04-22,"RCNX0001.AVI",2022-04-22 21:35:00,"R54","F",2022-04-22,21H 35M 0S,2022-04-22 21:35:00,1,NA,NA,1,1," 956000014810846",438.656,0.018093905018967
"239","Perup_Sanctuary","G12","G12_NH61_20220422_HAZE","26/05/2023 14:58",NA,"I:/Woylie_scoring/Woylie_videos/G12_NH61_20220422/RCNX0001.AVI",5384.32,6.25,"G12","2022-04-22T00:00:00","NH61","Woylie1","Bipedal","Vigilance",NA,"STATE",20.444,22.641,2.197,"",NA,"HAZE",2022-04-22,"RCNX0001.AVI",2022-04-22 21:35:00,"R54","F",2022-04-22,21H 35M 0S,2022-04-22 21:35:00,1,NA,0,1,1," 956000014810846",438.656,0.00500848044937263
"240","Perup_Sanctuary","G12","G12_NH61_20220422_HAZE","26/05/2023 14:58",NA,"I:/Woylie_scoring/Woylie_videos/G12_NH61_20220422/RCNX0001.AVI",5384.32,6.25,"G12","2022-04-22T00:00:00","NH61","Woylie1","Sniff station/cue","Exploration",NA,"STATE",22.642,27.118,4.476,"",NA,"HAZE",2022-04-22,"RCNX0001.AVI",2022-04-22 21:35:00,"R54","F",2022-04-22,21H 35M 0S,2022-04-22 21:35:00,1,NA,0,1,1," 956000014810846",438.656,0.0102038955354538
"241","Perup_Sanctuary","G12","G12_NH61_20220422_HAZE","26/05/2023 14:58",NA,"I:/Woylie_scoring/Woylie_videos/G12_NH61_20220422/RCNX0001.AVI",5384.32,6.25,"G12","2022-04-22T00:00:00","NH61","Woylie1","Bipedal","Vigilance",NA,"STATE",27.119,39.918,12.799,"",NA,"HAZE",2022-04-22,"RCNX0001.AVI",2022-04-22 21:35:00,"R54","F",2022-04-22,21H 35M 0S,2022-04-22 21:35:00,1,NA,0,1,1," 956000014810846",438.656,0.0291777611613656
"242","Perup_Sanctuary","G12","G12_NH61_20220422_HAZE","26/05/2023 14:58",NA,"I:/Woylie_scoring/Woylie_videos/G12_NH61_20220422/RCNX0002.AVI",5384.32,6.25,"G12","2022-04-22T00:00:00","NH61","Woylie1","Sniff station/cue","Exploration",NA,"STATE",39.919,44.443,4.524,"",NA,"HAZE",2022-04-22,"RCNX0002.AVI",2022-04-22 21:36:00,"R54","F",2022-04-22,21H 36M 0S,2022-04-22 21:36:00,1,NA,0,1,1," 956000014810846",438.656,0.010313320688649
"243","Perup_Sanctuary","G12","G12_NH61_20220422_HAZE","26/05/2023 14:58",NA,"I:/Woylie_scoring/Woylie_videos/G12_NH61_20220422/RCNX0002.AVI",5384.32,6.25,"G12","2022-04-22T00:00:00","NH61","Woylie1","Bipedal","Vigilance",NA,"STATE",44.444,60.219,15.775,"",NA,"HAZE",2022-04-22,"RCNX0002.AVI",2022-04-22 21:36:00,"R54","F",2022-04-22,21H 36M 0S,2022-04-22 21:36:00,1,NA,0,1,1," 956000014810846",438.656,0.0359621206594689
"244","Perup_Sanctuary","G12","G12_NH61_20220422_HAZE","26/05/2023 14:58",NA,"I:/Woylie_scoring/Woylie_videos/G12_NH61_20220422/RCNX0003.AVI",5384.32,6.25,"G12","2022-04-22T00:00:00","NH61","Woylie1","Sniff station/cue","Exploration",NA,"STATE",60.22,61.72,1.5,"",NA,"HAZE",2022-04-22,"RCNX0003.AVI",2022-04-22 21:36:00,"R54","F",2022-04-22,21H 36M 0S,2022-04-22 21:36:00,1,NA,0,1,1," 956000014810846",438.656,0.00341953603735045
"245","Perup_Sanctuary","G12","G12_NH61_20220422_HAZE","26/05/2023 14:58",NA,"I:/Woylie_scoring/Woylie_videos/G12_NH61_20220422/RCNX0003.AVI",5384.32,6.25,"G12","2022-04-22T00:00:00","NH61","Woylie1","Bipedal","Vigilance",NA,"STATE",61.721,66.407,4.686,"",NA,"HAZE",2022-04-22,"RCNX0003.AVI",2022-04-22 21:36:00,"R54","F",2022-04-22,21H 36M 0S,2022-04-22 21:36:00,1,NA,0,1,1," 956000014810846",438.656,0.0106826305806828
"246","Perup_Sanctuary","G12","G12_NH61_20220422_HAZE","26/05/2023 14:58",NA,"I:/Woylie_scoring/Woylie_videos/G12_NH61_20220422/RCNX0003.AVI",5384.32,6.25,"G12","2022-04-22T00:00:00","NH61","Woylie1","Sniff station/cue","Exploration",NA,"STATE",66.408,90.359,23.951,"",NA,"HAZE",2022-04-22,"RCNX0003.AVI",2022-04-22 21:36:00,"R54","F",2022-04-22,21H 36M 0S,2022-04-22 21:36:00,1,NA,0,1,1," 956000014810846",438.656,0.0546008717537205
"247","Perup_Sanctuary","G12","G12_NH61_20220422_HAZE","26/05/2023 14:58",NA,"I:/Woylie_scoring/Woylie_videos/G12_NH61_20220422/RCNX0004.AVI",5384.32,6.25,"G12","2022-04-22T00:00:00","NH61","Woylie1","Bipedal","Vigilance",NA,"STATE",90.36,94.377,4.017,"",NA,"HAZE",2022-04-22,"RCNX0004.AVI",2022-04-22 21:37:00,"R54","F",2022-04-22,21H 37M 0S,2022-04-22 21:37:00,1,NA,60,1,1," 956000014810846",438.656,0.00915751750802451
"248","Perup_Sanctuary","G12","G12_NH61_20220422_HAZE","26/05/2023 14:58",NA,"I:/Woylie_scoring/Woylie_videos/G12_NH61_20220422/RCNX0004.AVI",5384.32,6.25,"G12","2022-04-22T00:00:00","NH61","Woylie1","Sniff station/cue","Exploration",NA,"STATE",94.378,96.605,2.227,"",NA,"HAZE",2022-04-22,"RCNX0004.AVI",2022-04-22 21:37:00,"R54","F",2022-04-22,21H 37M 0S,2022-04-22 21:37:00,1,NA,0,1,1," 956000014810846",438.656,0.00507687117011964
"249","Perup_Sanctuary","G12","G12_NH61_20220422_HAZE","26/05/2023 14:58",NA,"I:/Woylie_scoring/Woylie_videos/G12_NH61_20220422/RCNX0004.AVI",5384.32,6.25,"G12","2022-04-22T00:00:00","NH61","Woylie1","Bipedal","Vigilance",NA,"STATE",96.606,98.707,2.101,"",NA,"HAZE",2022-04-22,"RCNX0004.AVI",2022-04-22 21:37:00,"R54","F",2022-04-22,21H 37M 0S,2022-04-22 21:37:00,1,NA,0,1,1," 956000014810846",438.656,0.0047896301429822
"250","Perup_Sanctuary","G12","G12_NH61_20220422_HAZE","26/05/2023 14:58",NA,"I:/Woylie_scoring/Woylie_videos/G12_NH61_20220422/RCNX0004.AVI",5384.32,6.25,"G12","2022-04-22T00:00:00","NH61","Woylie1","Sniff station/cue","Exploration",NA,"STATE",98.708,100.705,1.997,"",NA,"HAZE",2022-04-22,"RCNX0004.AVI",2022-04-22 21:37:00,"R54","F",2022-04-22,21H 37M 0S,2022-04-22 21:37:00,1,NA,0,1,1," 956000014810846",438.656,0.00455254231105924
"251","Perup_Sanctuary","G12","G12_NH61_20220422_HAZE","26/05/2023 14:58",NA,"I:/Woylie_scoring/Woylie_videos/G12_NH61_20220422/RCNX0004.AVI",5384.32,6.25,"G12","2022-04-22T00:00:00","NH61","Woylie1","Bipedal","Vigilance",NA,"STATE",100.706,102.581,1.875,"",NA,"HAZE",2022-04-22,"RCNX0004.AVI",2022-04-22 21:37:00,"R54","F",2022-04-22,21H 37M 0S,2022-04-22 21:37:00,1,NA,0,1,1," 956000014810846",438.656,0.00427442004668807
"252","Perup_Sanctuary","G12","G12_NH61_20220422_HAZE","26/05/2023 14:58",NA,"I:/Woylie_scoring/Woylie_videos/G12_NH61_20220422/RCNX0004.AVI",5384.32,6.25,"G12","2022-04-22T00:00:00","NH61","Woylie1","Sniff station/cue","Exploration",NA,"STATE",102.582,106.736,4.154,"",NA,"HAZE",2022-04-22,"RCNX0004.AVI",2022-04-22 21:37:00,"R54","F",2022-04-22,21H 37M 0S,2022-04-22 21:37:00,1,NA,0,1,1," 956000014810846",438.656,0.00946983513276919
"253","Perup_Sanctuary","G12","G12_NH61_20220422_HAZE","26/05/2023 14:58",NA,"I:/Woylie_scoring/Woylie_videos/G12_NH61_20220422/RCNX0004.AVI",5384.32,6.25,"G12","2022-04-22T00:00:00","NH61","Woylie1","Bipedal","Vigilance",NA,"STATE",106.737,108.305,1.568,"",NA,"HAZE",2022-04-22,"RCNX0004.AVI",2022-04-22 21:37:00,"R54","F",2022-04-22,21H 37M 0S,2022-04-22 21:37:00,1,NA,0,1,1," 956000014810846",438.656,0.00357455500437701
"254","Perup_Sanctuary","G12","G12_NH61_20220422_HAZE","26/05/2023 14:58",NA,"I:/Woylie_scoring/Woylie_videos/G12_NH61_20220422/RCNX0004.AVI",5384.32,6.25,"G12","2022-04-22T00:00:00","NH61","Woylie1","Sniff station/cue","Exploration",NA,"STATE",108.306,112.859,4.553,"",NA,"HAZE",2022-04-22,"RCNX0004.AVI",2022-04-22 21:37:00,"R54","F",2022-04-22,21H 37M 0S,2022-04-22 21:37:00,1,NA,0,1,1," 956000014810846",438.656,0.0103794317187044
"255","Perup_Sanctuary","G12","G12_NH61_20220422_HAZE","26/05/2023 14:58",NA,"I:/Woylie_scoring/Woylie_videos/G12_NH61_20220422/RCNX0004.AVI",5384.32,6.25,"G12","2022-04-22T00:00:00","NH61","Woylie1","Enter station","Exploration",NA,"STATE",112.86,118.133,5.273,"",NA,"HAZE",2022-04-22,"RCNX0004.AVI",2022-04-22 21:37:00,"R54","F",2022-04-22,21H 37M 0S,2022-04-22 21:37:00,1,NA,0,1,1," 956000014810846",438.656,0.0120208090166326
"256","Perup_Sanctuary","G12","G12_NH61_20220422_HAZE","26/05/2023 14:58",NA,"I:/Woylie_scoring/Woylie_videos/G12_NH61_20220422/RCNX0004.AVI",5384.32,6.25,"G12","2022-04-22T00:00:00","NH61","Woylie1","Bipedal","Vigilance",NA,"STATE",118.134,139.217,21.083,"",NA,"HAZE",2022-04-22,"RCNX0004.AVI",2022-04-22 21:37:00,"R54","F",2022-04-22,21H 37M 0S,2022-04-22 21:37:00,1,NA,0,1,1," 956000014810846",438.656,0.0480627188503064
"257","Perup_Sanctuary","G12","G12_NH61_20220422_HAZE","26/05/2023 14:58",NA,"I:/Woylie_scoring/Woylie_videos/G12_NH61_20220422/RCNX0005.AVI",5384.32,6.25,"G12","2022-04-22T00:00:00","NH61","Woylie1","Forage","Foraging",NA,"STATE",139.218,154.302,15.084,"",NA,"HAZE",2022-04-22,"RCNX0005.AVI",2022-04-22 21:39:00,"R54","F",2022-04-22,21H 39M 0S,2022-04-22 21:39:00,1,NA,0,1,1," 956000014810846",438.656,0.0343868543915961
"258","Perup_Sanctuary","G12","G12_NH61_20220422_HAZE","26/05/2023 14:58",NA,"I:/Woylie_scoring/Woylie_videos/G12_NH61_20220422/RCNX0006.AVI",5384.32,6.25,"G12","2022-04-22T00:00:00","NH61","Woylie1","Bipedal","Vigilance",NA,"STATE",154.303,193.59,39.287,"",NA,"HAZE",2022-04-22,"RCNX0006.AVI",2022-04-22 21:40:00,"R54","F",2022-04-22,21H 40M 0S,2022-04-22 21:40:00,1,NA,60,1,1," 956000014810846",438.656,0.0895622081995915
"259","Perup_Sanctuary","G12","G12_NH61_20220422_HAZE","26/05/2023 14:58",NA,"I:/Woylie_scoring/Woylie_videos/G12_NH61_20220422/RCNX0007.AVI",5384.32,6.25,"G12","2022-04-22T00:00:00","NH61","Woylie1","Forage","Foraging",NA,"STATE",193.591,210.589,16.998,"",NA,"HAZE",2022-04-22,"RCNX0007.AVI",2022-04-22 21:40:00,"R54","F",2022-04-22,21H 40M 0S,2022-04-22 21:40:00,1,NA,0,1,1," 956000014810846",438.656,0.0387501823752553
"260","Perup_Sanctuary","G12","G12_NH61_20220422_HAZE","26/05/2023 14:58",NA,"I:/Woylie_scoring/Woylie_videos/G12_NH61_20220422/RCNX0008.AVI",5384.32,6.25,"G12","2022-04-22T00:00:00","NH61","Woylie1","Bipedal","Vigilance",NA,"STATE",210.59,224.391,13.801,"",NA,"HAZE",2022-04-22,"RCNX0008.AVI",2022-04-22 21:41:00,"R54","F",2022-04-22,21H 41M 0S,2022-04-22 21:41:00,1,NA,60,1,1," 956000014810846",438.656,0.0314620112343157
