"","Station","group_id","Behavioral.category","group_sum","Site","Observer","RFID_DateTime","Treatment","Night","Station_Ammend","behave_sum","behave_prop","Haven","Region","Woylie_density"
"886","G12",15,"Foraging",59.403,"Perup_Sanctuary","HAZE","2022-04-23 18:17:00","F",2,"G12",5.249,0.088362540612427,"Havened","Upper_Warren",0.83
"887","G16",15,"Foraging",41.522,"Perup_Sanctuary","HAZE","2022-04-17 18:06:00","F",2,NA,0,0,"Havened","Upper_Warren",0.83
"888","I14",15,"Foraging",121.001,"Perup_Sanctuary","GRBL","2022-04-20 18:31:00","F",2,"I14",50.9,0.420657680515037,"Havened","Upper_Warren",0.83
"889","I16",15,"Foraging",22.871,"Perup_Sanctuary","TASH","2022-04-18 18:41:00","C",3,"I16",14.748,0.644834069345459,"Havened","Upper_Warren",0.83
"890","I19",15,"Foraging",13.89,"Perup_Sanctuary","TASH","2022-04-15 18:48:00","F",3,"I19",3.219,0.231749460043197,"Havened","Upper_Warren",0.83
"891","MOO16",15,"Foraging",77.891,"Moopinup","GRBL","2022-04-19 18:17:00","C",3,"MOO16",15.028,0.192936282754105,"Non-havened","Upper_Warren",0.346
"892","MOO18",15,"Foraging",55.623,"Moopinup","GRBL","2022-04-19 19:03:00","C",3,"MOO18",22.447,0.403556082915341,"Non-havened","Upper_Warren",0.346
"893","MOO3",15,"Foraging",13.549,"Moopinup","TASH","2022-04-16 18:42:00","C",3,NA,0,0,"Non-havened","Upper_Warren",0.346
"894","NH36",15,"Foraging",26.361,"DNWS","TASH","2022-10-12 18:59:00","C",3,"NH36",5.273,0.200030347862372,"Havened","Dryandra",1.185
"895","NH42",15,"Foraging",19.056,"DNWS","TASH","2022-10-11 20:09:00","F",2,"NH42",15.954,0.837216624685139,"Havened","Dryandra",1.185
"896","BOY14",16,"Foraging",77.242,"Boyicup","TASH","2022-04-19 18:49:00","F",2,"BOY14",20.755,0.268700965795811,"Non-havened","Upper_Warren",0.494
"897","BOY16",16,"Foraging",162.839,"Boyicup","TASH","2022-04-20 18:54:00","C",3,"BOY16",35.243,0.216428496858861,"Non-havened","Upper_Warren",0.494
"898","G12",16,"Foraging",281.242,"Perup_Sanctuary","HAZE","2022-04-23 18:21:00","F",2,"G12",62.029,0.220553829086694,"Havened","Upper_Warren",0.83
"899","G16",16,"Foraging",10.222,"Perup_Sanctuary","HAZE","2022-04-17 18:11:00","F",2,NA,0,0,"Havened","Upper_Warren",0.83
"900","I14",16,"Foraging",41.644,"Perup_Sanctuary","GRBL","2022-04-20 18:59:00","F",2,"I14",23.66,0.568149073095764,"Havened","Upper_Warren",0.83
"901","I16",16,"Foraging",18.197,"Perup_Sanctuary","TASH","2022-04-18 18:54:00","C",3,"I16",6.874,0.377754574929934,"Havened","Upper_Warren",0.83
"902","I19",16,"Foraging",21.745,"Perup_Sanctuary","TASH","2022-04-15 18:54:00","F",3,"I19",7.926,0.364497585651874,"Havened","Upper_Warren",0.83
"903","MOO3",16,"Foraging",12.474,"Moopinup","TASH","2022-04-16 18:59:00","C",3,NA,0,0,"Non-havened","Upper_Warren",0.346
"904","NH36",16,"Foraging",31.968,"DNWS","TASH","2022-10-12 19:04:00","C",3,"NH36",16.552,0.517767767767768,"Havened","Dryandra",1.185
"905","NH42",16,"Foraging",51.112,"DNWS","TASH","2022-10-12 19:02:00","F",3,"NH42",31.539,0.617056659884176,"Havened","Dryandra",1.185
"906","G12",17,"Foraging",98.276,"Perup_Sanctuary","HAZE","2022-04-23 19:01:00","F",2,"G12",45.929,0.467347063372543,"Havened","Upper_Warren",0.83
"907","G16",17,"Foraging",7.972,"Perup_Sanctuary","HAZE","2022-04-17 18:14:00","F",2,NA,0,0,"Havened","Upper_Warren",0.83
"908","H15",17,"Foraging",6.389,"Perup_Sanctuary","GRBL","2022-04-20 18:01:00","C",2,"H15",2.701,0.422757865080607,"Havened","Upper_Warren",0.83
"909","I16",17,"Foraging",66.378,"Perup_Sanctuary","TASH","2022-04-18 19:05:00","C",3,"I16",49.004,0.73825665130013,"Havened","Upper_Warren",0.83
"910","I19",17,"Foraging",43.336,"Perup_Sanctuary","TASH","2022-04-15 18:59:00","F",3,"I19",21.093,0.486731585748569,"Havened","Upper_Warren",0.83
"911","MOO3",17,"Foraging",5.25,"Moopinup","TASH","2022-04-16 19:05:00","C",3,"MOO3",2.8,0.533333333333333,"Non-havened","Upper_Warren",0.346
"912","NH36",17,"Foraging",13.072,"DNWS","TASH","2022-10-12 19:18:00","C",3,"NH36",2.603,0.199127906976744,"Havened","Dryandra",1.185
"913","NH42",17,"Foraging",89.399,"DNWS","TASH","2022-10-12 19:16:00","F",3,"NH42",84.715,0.94760567791586,"Havened","Dryandra",1.185
"914","G16",18,"Foraging",10.573,"Perup_Sanctuary","HAZE","2022-04-17 18:17:00","F",2,NA,0,0,"Havened","Upper_Warren",0.83
"915","H15",18,"Foraging",9.144,"Perup_Sanctuary","GRBL","2022-04-20 18:06:00","C",2,"H15",2.174,0.237751531058618,"Havened","Upper_Warren",0.83
"916","MOO3",18,"Foraging",176.222,"Moopinup","TASH","2022-04-16 19:13:00","C",3,"MOO3",10.567,0.0599641361464516,"Non-havened","Upper_Warren",0.346
"917","NH36",18,"Foraging",30.162,"DNWS","TASH","2022-10-12 19:29:00","C",3,"NH36",10.626,0.352297592997812,"Havened","Dryandra",1.185
"918","NH42",18,"Foraging",153.981,"DNWS","TASH","2022-10-12 19:20:00","F",3,"NH42",104.562,0.679057805833187,"Havened","Dryandra",1.185
"919","BOY9",19,"Foraging",57.226,"Boyicup","GRBL","2022-04-17 18:42:00","C",3,"BOY9",24.403,0.426432041379792,"Non-havened","Upper_Warren",0.494
"920","G16",19,"Foraging",101.188,"Perup_Sanctuary","HAZE","2022-04-17 18:21:00","F",2,"G16",12.469,0.123226074238052,"Havened","Upper_Warren",0.83
"921","H15",19,"Foraging",9.122,"Perup_Sanctuary","GRBL","2022-04-20 18:10:00","C",2,"H15",2.95,0.323393992545494,"Havened","Upper_Warren",0.83
"922","NH42",19,"Foraging",31.032,"DNWS","TASH","2022-10-12 19:31:00","F",3,"NH42",24.604,0.792858984274297,"Havened","Dryandra",1.185
"923","BOY9",20,"Foraging",43.122,"Boyicup","GRBL","2022-04-17 18:54:00","C",3,"BOY9",26.741,0.620124298501925,"Non-havened","Upper_Warren",0.494
"924","G16",20,"Foraging",92.988,"Perup_Sanctuary","HAZE","2022-04-17 18:34:00","F",2,"G16",31.14,0.334881920247774,"Havened","Upper_Warren",0.83
"925","H15",20,"Foraging",6.221,"Perup_Sanctuary","GRBL","2022-04-20 18:14:00","C",2,"H15",2.124,0.341424208326636,"Havened","Upper_Warren",0.83
"926","NH42",20,"Foraging",1.297,"DNWS","TASH","2022-10-12 19:36:00","F",3,NA,0,0,"Havened","Dryandra",1.185
"927","NH63",20,"Foraging",195.622,"Dryandra_main","TASH","2022-10-19 18:51:00","C",3,"NH63",33.714,0.172342579055525,"Non-havened","Dryandra",1.39
"928","BOY9",21,"Foraging",39.375,"Boyicup","GRBL","2022-04-17 19:07:00","C",3,"BOY9",6.93,0.176,"Non-havened","Upper_Warren",0.494
"929","G16",21,"Foraging",62.278,"Perup_Sanctuary","HAZE","2022-04-17 19:00:00","F",2,"G16",16.784,0.269501268505732,"Havened","Upper_Warren",0.83
"930","H13",21,"Foraging",543.392,"Perup_Sanctuary","HAZE","2022-04-24 17:55:00","C",3,"H13",129.894,0.239042900889229,"Havened","Upper_Warren",0.83
"931","H15",21,"Foraging",11.918,"Perup_Sanctuary","GRBL","2022-04-20 18:17:00","C",2,"H15",1.822,0.152877999664373,"Havened","Upper_Warren",0.83
"932","I14",21,"Foraging",76.573,"Perup_Sanctuary","GRBL","2022-04-21 18:14:00","F",3,"I14",53.701,0.701304637404829,"Havened","Upper_Warren",0.83
"933","NH42",21,"Foraging",19.694,"DNWS","TASH","2022-10-12 19:44:00","F",3,"NH42",2.572,0.130598151721336,"Havened","Dryandra",1.185
"934","NH63",21,"Foraging",49.682,"Dryandra_main","TASH","2022-10-19 19:09:00","C",3,"NH63",37.232,0.749406223581981,"Non-havened","Dryandra",1.39
"935","BOY9",22,"Foraging",20.395,"Boyicup","GRBL","2022-04-17 19:23:00","C",3,"BOY9",3.076,0.150821279725423,"Non-havened","Upper_Warren",0.494
"936","H13",22,"Foraging",16.454,"Perup_Sanctuary","HAZE","2022-04-24 18:09:00","C",3,"H13",2.614,0.15886714476723,"Havened","Upper_Warren",0.83
"937","H15",22,"Foraging",30.703,"Perup_Sanctuary","GRBL","2022-04-20 18:24:00","C",2,NA,0,0,"Havened","Upper_Warren",0.83
"938","I14",22,"Foraging",161.512,"Perup_Sanctuary","GRBL","2022-04-21 18:18:00","F",3,"I14",68.245,0.422538263410768,"Havened","Upper_Warren",0.83
"939","NH63",22,"Foraging",179.466,"Dryandra_main","TASH","2022-10-19 19:13:00","C",3,"NH63",45.653,0.254382445700021,"Non-havened","Dryandra",1.39
"940","BOY2",23,"Foraging",151.845,"Boyicup","HAZE","2022-04-17 18:14:00","F",3,"BOY2",85.793,0.565003786756232,"Non-havened","Upper_Warren",0.494
"941","H13",23,"Foraging",59.169,"Perup_Sanctuary","HAZE","2022-04-24 18:22:00","C",3,"H13",24.949,0.421656610725211,"Havened","Upper_Warren",0.83
"942","H15",23,"Foraging",34.512,"Perup_Sanctuary","GRBL","2022-04-20 18:27:00","C",2,"H15",4.513,0.130766110338433,"Havened","Upper_Warren",0.83
"943","I14",23,"Foraging",140.208,"Perup_Sanctuary","GRBL","2022-04-21 18:29:00","F",3,"I14",48.416,0.345315531210773,"Havened","Upper_Warren",0.83
"944","NH63",23,"Foraging",47.636,"Dryandra_main","TASH","2022-10-19 19:40:00","C",3,"NH63",11.457,0.24051137794945,"Non-havened","Dryandra",1.39
"945","BOY2",24,"Foraging",37.502,"Boyicup","HAZE","2022-04-17 18:33:00","F",3,"BOY2",10.461,0.278945122926777,"Non-havened","Upper_Warren",0.494
"946","H13",24,"Foraging",34.168,"Perup_Sanctuary","HAZE","2022-04-24 18:36:00","C",3,"H13",13.25,0.387789744790447,"Havened","Upper_Warren",0.83
"947","H15",24,"Foraging",30.029,"Perup_Sanctuary","GRBL","2022-04-20 18:43:00","C",2,"H15",0.676,0.0225115721469246,"Havened","Upper_Warren",0.83
"948","I14",24,"Foraging",132.788,"Perup_Sanctuary","GRBL","2022-04-21 18:45:00","F",3,"I14",19.017,0.143213242160436,"Havened","Upper_Warren",0.83
"949","NH63",24,"Foraging",22.513,"Dryandra_main","TASH","2022-10-19 19:45:00","C",3,"NH63",0.784,0.0348243237240705,"Non-havened","Dryandra",1.39
"950","BOY15",25,"Foraging",85.596,"Boyicup","TASH","2022-04-20 18:12:00","C",3,"BOY15",48.766,0.569722884246927,"Non-havened","Upper_Warren",0.494
"951","H13",25,"Foraging",22.639,"Perup_Sanctuary","HAZE","2022-04-24 18:41:00","C",3,"H13",2.041,0.0901541587525951,"Havened","Upper_Warren",0.83
"952","H15",25,"Foraging",0.25,"Perup_Sanctuary","GRBL","2022-04-20 18:57:00","C",2,NA,0,0,"Havened","Upper_Warren",0.83
"953","NH58",25,"Foraging",8.799,"DNWS","TASH","2022-10-12 18:49:00","C",3,"NH58",1.648,0.187294010683032,"Havened","Dryandra",1.185
"954","BOY15",26,"Foraging",41.835,"Boyicup","TASH","2022-04-20 18:17:00","C",3,"BOY15",26.12,0.624357595314928,"Non-havened","Upper_Warren",0.494
"955","NH58",26,"Foraging",80.037,"DNWS","TASH","2022-10-12 19:06:00","C",3,"NH58",23.173,0.289528593025726,"Havened","Dryandra",1.185
"956","BOY15",27,"Foraging",383.972,"Boyicup","TASH","2022-04-20 18:23:00","C",3,"BOY15",133.129,0.346715385496859,"Non-havened","Upper_Warren",0.494
"957","G12",27,"Foraging",985.662,"Perup_Sanctuary","HAZE","2022-04-24 18:10:00","F",3,"G12",474.236,0.481134506554985,"Havened","Upper_Warren",0.83
"958","NH58",27,"Foraging",6.474,"DNWS","TASH","2022-10-12 19:25:00","C",3,NA,0,0,"Havened","Dryandra",1.185
"959","BOY15",28,"Foraging",86.92,"Boyicup","TASH","2022-04-20 18:41:00","C",3,"BOY15",47.804,0.549976990335941,"Non-havened","Upper_Warren",0.494
"960","G12",28,"Foraging",291.61,"Perup_Sanctuary","HAZE","2022-04-24 18:34:00","F",3,"G12",227.418,0.779870374815678,"Havened","Upper_Warren",0.83
"961","NH58",28,"Foraging",10.744,"DNWS","TASH","2022-10-12 19:32:00","C",3,"NH58",5.37,0.499813849590469,"Havened","Dryandra",1.185
"962","BOY15",29,"Foraging",33.273,"Boyicup","TASH","2022-04-20 18:46:00","C",3,"BOY15",20.373,0.612298259850329,"Non-havened","Upper_Warren",0.494
"963","G12",29,"Foraging",89.082,"Perup_Sanctuary","HAZE","2022-04-24 18:39:00","F",3,"G12",37.466,0.420578792573135,"Havened","Upper_Warren",0.83
"964","BOY15",30,"Foraging",24.767,"Boyicup","TASH","2022-04-20 19:07:00","C",3,"BOY15",12.998,0.52481124076392,"Non-havened","Upper_Warren",0.494
"965","G12",30,"Foraging",82.794,"Perup_Sanctuary","HAZE","2022-04-24 19:06:00","F",3,"G12",70.97,0.85718771891683,"Havened","Upper_Warren",0.83
"966","BOY13",31,"Foraging",29.965,"Boyicup","TASH","2022-04-17 18:16:00","F",3,"BOY13",15.499,0.517236776238945,"Non-havened","Upper_Warren",0.494
"967","BOY14",31,"Foraging",4.375,"Boyicup","TASH","2022-04-20 14:11:00","F",3,NA,0,0,"Non-havened","Upper_Warren",0.494
"968","BOY15",31,"Foraging",49.571,"Boyicup","TASH","2022-04-20 19:12:00","C",3,"BOY15",30.271,0.610659458150935,"Non-havened","Upper_Warren",0.494
"969","BOY13",32,"Foraging",103.62,"Boyicup","TASH","2022-04-17 18:21:00","F",3,"BOY13",12.372,0.119397799652577,"Non-havened","Upper_Warren",0.494
"970","BOY13",33,"Foraging",1.901,"Boyicup","TASH","2022-04-17 18:29:00","F",3,NA,0,0,"Non-havened","Upper_Warren",0.494
"971","BOY13",34,"Foraging",54.567,"Boyicup","TASH","2022-04-17 18:39:00","F",3,"BOY13",6.397,0.117232026682794,"Non-havened","Upper_Warren",0.494
"972","H15",34,"Foraging",5.138,"Perup_Sanctuary","GRBL","2022-04-21 17:58:00","C",3,"H15",1.999,0.389061891786687,"Havened","Upper_Warren",0.83
"973","BOY13",35,"Foraging",68.298,"Boyicup","TASH","2022-04-17 18:45:00","F",3,"BOY13",11.222,0.164309350200592,"Non-havened","Upper_Warren",0.494
"974","H15",35,"Foraging",7.138,"Perup_Sanctuary","GRBL","2022-04-21 18:02:00","C",3,"H15",2.3,0.322219108994116,"Havened","Upper_Warren",0.83
"975","BOY13",36,"Foraging",29.946,"Boyicup","TASH","2022-04-17 18:56:00","F",3,"BOY13",5.624,0.187804715153944,"Non-havened","Upper_Warren",0.494
"976","H15",36,"Foraging",11.032,"Perup_Sanctuary","GRBL","2022-04-21 18:05:00","C",3,"H15",1.7,0.154097171863669,"Havened","Upper_Warren",0.83
"977","H15",37,"Foraging",4.046,"Perup_Sanctuary","GRBL","2022-04-21 18:11:00","C",3,"H15",0.598,0.147800296589224,"Havened","Upper_Warren",0.83
"978","H15",38,"Foraging",5.632,"Perup_Sanctuary","GRBL","2022-04-21 18:16:00","C",3,"H15",0.524,0.0930397727272727,"Havened","Upper_Warren",0.83
"979","H15",39,"Foraging",11.347,"Perup_Sanctuary","GRBL","2022-04-21 18:19:00","C",3,"H15",2.096,0.184718427778267,"Havened","Upper_Warren",0.83
"980","G16",40,"Foraging",64.285,"Perup_Sanctuary","HAZE","2022-04-18 18:00:00","F",3,NA,0,0,"Havened","Upper_Warren",0.83
"981","H15",40,"Foraging",53.792,"Perup_Sanctuary","GRBL","2022-04-21 18:24:00","C",3,"H15",11.924,0.221668649613325,"Havened","Upper_Warren",0.83
"982","G16",41,"Foraging",6.564,"Perup_Sanctuary","HAZE","2022-04-18 18:08:00","F",3,"G16",0.839,0.127818403412553,"Havened","Upper_Warren",0.83
"983","H15",41,"Foraging",33.136,"Perup_Sanctuary","GRBL","2022-04-21 18:35:00","C",3,NA,0,0,"Havened","Upper_Warren",0.83
"984","G16",42,"Foraging",134.332,"Perup_Sanctuary","HAZE","2022-04-18 18:11:00","F",3,"G16",30.572,0.227585385462883,"Havened","Upper_Warren",0.83
"985","H15",42,"Foraging",29.158,"Perup_Sanctuary","GRBL","2022-04-21 18:39:00","C",3,"H15",0.524,0.0179710542561218,"Havened","Upper_Warren",0.83
"986","G16",43,"Foraging",70.605,"Perup_Sanctuary","HAZE","2022-04-18 18:26:00","F",3,"G16",33.788,0.478549677784859,"Havened","Upper_Warren",0.83
"987","G16",44,"Foraging",55.467,"Perup_Sanctuary","HAZE","2022-04-18 18:38:00","F",3,"G16",7.576,0.136585717633908,"Havened","Upper_Warren",0.83
"988","G16",45,"Foraging",29.743,"Perup_Sanctuary","HAZE","2022-04-18 18:44:00","F",3,"G16",11.355,0.381770500621995,"Havened","Upper_Warren",0.83
"989","BOY11",1,"Vigilance",58.984,"Boyicup","GRBL","2022-04-15 20:52:00","C",1,"BOY11",19.07,0.32330801573308,"Non-havened","Upper_Warren",0.494
"990","BOY12",1,"Vigilance",7.457,"Boyicup","TASH","2022-04-15 22:57:00","C",1,NA,0,0,"Non-havened","Upper_Warren",0.494
"991","BOY13",1,"Vigilance",11.153,"Boyicup","TASH","2022-04-15 18:52:00","F",1,"BOY13",5.953,0.533757733345288,"Non-havened","Upper_Warren",0.494
"992","BOY14",1,"Vigilance",6.47,"Boyicup","TASH","2022-04-18 18:20:00","F",1,"BOY14",1.448,0.223802163833076,"Non-havened","Upper_Warren",0.494
"993","BOY15",1,"Vigilance",15.924,"Boyicup","TASH","2022-04-18 22:26:00","C",1,NA,0,0,"Non-havened","Upper_Warren",0.494
"994","BOY16",1,"Vigilance",87.108,"Boyicup","TASH","2022-04-18 18:55:00","C",1,"BOY16",22.158,0.254373880699821,"Non-havened","Upper_Warren",0.494
"995","BOY2",1,"Vigilance",89.23,"Boyicup","HAZE","2022-04-15 19:40:00","F",1,"BOY2",33.7,0.377675669617842,"Non-havened","Upper_Warren",0.494
"996","BOY22",1,"Vigilance",44.161,"Boyicup","GRBL","2022-04-19 19:00:00","F",2,"BOY22",5.483,0.124159326102217,"Non-havened","Upper_Warren",0.494
"997","BOY3",1,"Vigilance",7.478,"Boyicup","HAZE","2022-04-15 21:23:00","C",1,"BOY3",0.96,0.128376571275742,"Non-havened","Upper_Warren",0.494
"998","BOY4",1,"Vigilance",18.918,"Boyicup","HAZE","2022-04-17 01:37:00","C",2,"BOY4",1.334,0.0705148535786024,"Non-havened","Upper_Warren",0.494
"999","BOY5",1,"Vigilance",14.485,"Boyicup","HAZE","2022-04-17 19:16:00","F",3,"BOY5",3.397,0.234518467380048,"Non-havened","Upper_Warren",0.494
"1000","BOY6",1,"Vigilance",23.089,"Boyicup","HAZE","2022-04-16 02:00:00","C",1,"BOY6",4.666,0.202087574169518,"Non-havened","Upper_Warren",0.494
"1001","BOY7",1,"Vigilance",224.03,"Boyicup","GRBL","2022-04-16 20:21:00","F",2,"BOY7",8.788,0.0392268892559032,"Non-havened","Upper_Warren",0.494
"1002","BOY8",1,"Vigilance",2.875,"Boyicup","GRBL","2022-04-15 22:01:00","F",1,NA,0,0,"Non-havened","Upper_Warren",0.494
"1003","BOY9",1,"Vigilance",35.589,"Boyicup","GRBL","2022-04-15 21:00:00","C",1,NA,0,0,"Non-havened","Upper_Warren",0.494
"1004","G12",1,"Vigilance",438.656,"Perup_Sanctuary","HAZE","2022-04-22 21:35:00","F",1,"G12",248.545,0.566605722935512,"Havened","Upper_Warren",0.83
"1005","G14",1,"Vigilance",15.702,"Perup_Sanctuary","HAZE","2022-04-08 18:34:00","F",3,"G14",3.69,0.235001910584639,"Havened","Upper_Warren",0.83
"1006","G16",1,"Vigilance",20.459,"Perup_Sanctuary","HAZE","2022-04-16 19:58:00","F",1,NA,0,0,"Havened","Upper_Warren",0.83
"1007","H13",1,"Vigilance",687.085,"Perup_Sanctuary","HAZE","2022-04-22 18:12:00","C",1,"H13",90.477,0.131682397374415,"Havened","Upper_Warren",0.83
"1008","H15",1,"Vigilance",22.797,"Perup_Sanctuary","GRBL","2022-04-19 17:56:00","C",1,NA,0,0,"Havened","Upper_Warren",0.83
"1009","I14",1,"Vigilance",141.568,"Perup_Sanctuary","GRBL","2022-04-19 18:08:00","F",1,"I14",16.271,0.114934165913201,"Havened","Upper_Warren",0.83
"1010","I16",1,"Vigilance",114.675,"Perup_Sanctuary","TASH","2022-04-16 19:42:00","C",1,"I16",1.348,0.0117549596686287,"Havened","Upper_Warren",0.83
"1011","I19",1,"Vigilance",33.526,"Perup_Sanctuary","TASH","2022-04-13 18:17:00","F",1,NA,0,0,"Havened","Upper_Warren",0.83
"1012","J15",1,"Vigilance",160.771,"Perup_Sanctuary","TASH","2022-04-19 18:14:00","C",1,"J15",5.099,0.0317159189157249,"Havened","Upper_Warren",0.83
"1013","K12",1,"Vigilance",123.704,"Perup_Sanctuary","GRBL","2022-04-22 19:15:00","C",1,NA,0,0,"Havened","Upper_Warren",0.83
"1014","K14",1,"Vigilance",29.553,"Perup_Sanctuary","GRBL","2022-04-19 19:57:00","C",1,NA,0,0,"Havened","Upper_Warren",0.83
"1015","MOO16",1,"Vigilance",6.099,"Moopinup","GRBL","2022-04-17 19:44:00","C",1,NA,0,0,"Non-havened","Upper_Warren",0.346
"1016","MOO18",1,"Vigilance",73.397,"Moopinup","GRBL","2022-04-17 22:48:00","C",1,NA,0,0,"Non-havened","Upper_Warren",0.346
"1017","MOO19",1,"Vigilance",23.249,"Moopinup","GRBL","2022-04-17 20:25:00","F",1,"MOO19",1.075,0.0462385478945331,"Non-havened","Upper_Warren",0.346
"1018","MOO20",1,"Vigilance",31.163,"Moopinup","GRBL","2022-04-19 01:01:00","C",2,"MOO20",10.499,0.336905946154093,"Non-havened","Upper_Warren",0.346
"1019","MOO3",1,"Vigilance",18.248,"Moopinup","TASH","2022-04-15 01:24:00","C",1,NA,0,0,"Non-havened","Upper_Warren",0.346
"1020","MOO4",1,"Vigilance",11.675,"Moopinup","TASH","2022-04-16 00:08:00","C",2,"MOO4",0.674,0.0577301927194861,"Non-havened","Upper_Warren",0.346
"1021","MOO5",1,"Vigilance",54.805,"Moopinup","TASH","2022-04-16 21:12:00","F",3,"MOO5",10.646,0.194252349238208,"Non-havened","Upper_Warren",0.346
"1022","MOO6",1,"Vigilance",16.968,"Moopinup","TASH","2022-04-15 01:01:00","C",1,"MOO6",6.795,0.400459688826025,"Non-havened","Upper_Warren",0.346
"1023","NH03",1,"Vigilance",27.095,"DNWS","TASH","2022-10-10 22:33:00","C",1,"NH03",3.277,0.120944823768223,"Havened","Dryandra",1.185
"1024","NH04",1,"Vigilance",89.651,"Dryandra_main","TASH","2022-09-18 19:18:00","C",3,"NH04",3.397,0.0378913787910899,"Non-havened","Dryandra",1.39
"1025","NH08",1,"Vigilance",91.999,"Dryandra_main","TASH","2022-10-17 23:12:00","F",1,"NH08",3.351,0.03642430895988,"Non-havened","Dryandra",1.39
"1026","NH12",1,"Vigilance",24.467,"Dryandra_main","TASH","2022-10-17 20:01:00","C",1,NA,0,0,"Non-havened","Dryandra",1.39
"1027","NH15",1,"Vigilance",77.721,"Dryandra_main","TASH","2022-10-17 19:16:00",NA,1,"NH15",12.762,0.164202725132204,"Non-havened","Dryandra",1.39
"1028","NH24",1,"Vigilance",2.826,"Dryandra_main","TASH","2022-10-17 20:36:00","C",1,NA,0,0,"Non-havened","Dryandra",1.39
"1029","NH31",1,"Vigilance",26.028,"DNWS","TASH","2022-10-10 19:55:00","F",1,"NH31",1.301,0.0499846319348394,"Havened","Dryandra",1.185
"1030","NH32",1,"Vigilance",72.144,"Dryandra_main","TASH","2022-10-17 20:41:00","C",1,"NH32",15.935,0.220877689066312,"Non-havened","Dryandra",1.39
"1031","NH36",1,"Vigilance",9.852,"DNWS","TASH","2022-10-10 18:57:00","C",1,NA,0,0,"Havened","Dryandra",1.185
"1032","NH38",1,"Vigilance",6.078,"DNWS","TASH","2022-10-11 00:41:00","F",1,NA,0,0,"Havened","Dryandra",1.185
"1033","NH42",1,"Vigilance",25.168,"DNWS","TASH","2022-10-10 19:25:00","F",1,NA,0,0,"Havened","Dryandra",1.185
"1034","NH47",1,"Vigilance",112.568,"DNWS","TASH","2022-10-10 21:13:00","C",1,"NH47",5.147,0.0457234738113851,"Havened","Dryandra",1.185
"1035","NH51",1,"Vigilance",17.321,"DNWS","TASH","2022-09-11 20:43:00","C",3,NA,0,0,"Havened","Dryandra",1.185
"1036","NH55",1,"Vigilance",70.194,"Dryandra_main","TASH","2022-10-19 21:40:00","C",3,"NH55",25.175,0.358648887369291,"Non-havened","Dryandra",1.39
"1037","NH57",1,"Vigilance",32.001,"Dryandra_main","TASH","2022-10-20 03:02:00","F",3,"NH57",2.078,0.0649354707665385,"Non-havened","Dryandra",1.39
"1038","NH58",1,"Vigilance",12.249,"DNWS","TASH","2022-10-10 20:00:00","C",1,NA,0,0,"Havened","Dryandra",1.185
"1039","NH59",1,"Vigilance",97.892,"Dryandra_main","TASH","2022-10-17 20:52:00","C",1,NA,0,0,"Non-havened","Dryandra",1.39
"1040","NH60",1,"Vigilance",67.937,"DNWS","TASH","2020-10-10 21:24:00","C",3,"NH60",3.978,0.0585542487893195,"Havened","Dryandra",1.185
"1041","NH62",1,"Vigilance",56.369,"Dryandra_main","TASH","2022-10-17 20:01:00","C",1,NA,0,0,"Non-havened","Dryandra",1.39
"1042","NH63",1,"Vigilance",30.877,"Dryandra_main","TASH","2022-10-17 19:13:00","C",1,NA,0,0,"Non-havened","Dryandra",1.39
"1043","NH64",1,"Vigilance",40.077,"DNWS","TASH","2022-10-10 19:16:00","C",1,"NH64",1.949,0.0486313845846745,"Havened","Dryandra",1.185
"1044","NH65",1,"Vigilance",35.9,"Dryandra_main","TASH","2020-10-18 00:54:00","F",3,"NH65",5.246,0.146128133704735,"Non-havened","Dryandra",1.39
"1045","NH68",1,"Vigilance",117.495,"Dryandra_main","TASH","2022-10-18 01:18:00","F",1,"NH68",10.325,0.0878760798331844,"Non-havened","Dryandra",1.39
"1046","NH74",1,"Vigilance",3.921,"Dryandra_main","GRBL","2022-10-17 19:09:00","C",1,NA,0,0,"Non-havened","Dryandra",1.39
"1047","WWF10",1,"Vigilance",155.735,"Dryandra_main","GRBL","2022-10-18 03:18:00","F",1,"WWF10",23.515,0.150993675153305,"Non-havened","Dryandra",1.39
"1048","WWF12",1,"Vigilance",32.475,"DNWS","GRBL","2022-10-11 20:04:00","C",2,NA,0,0,"Havened","Dryandra",1.185
"1049","WWF16",1,"Vigilance",40.329,"DNWS","TASH","2022-10-10 21:49:00","F",1,NA,0,0,"Havened","Dryandra",1.185
"1050","WWF18",1,"Vigilance",7.175,"DNWS","TASH","2022-10-11 04:22:00","F",1,NA,0,0,"Havened","Dryandra",1.185
"1051","WWF21",1,"Vigilance",82.465,"DNWS","TASH","2022-10-10 19:27:00","F",1,NA,0,0,"Havened","Dryandra",1.185
"1052","WWF4",1,"Vigilance",30.061,"DNWS","GRBL","2022-10-10 21:33:00","F",1,NA,0,0,"Havened","Dryandra",1.185
"1053","WWF6",1,"Vigilance",280.932,"Dryandra_main","GRBL","2022-10-17 23:38:00","F",1,"WWF6",35.75,0.127254994091097,"Non-havened","Dryandra",1.39
"1054","WWF7",1,"Vigilance",81.917,"DNWS","GRBL","2022-10-11 01:52:00","C",1,"WWF7",7.799,0.0952061232711159,"Havened","Dryandra",1.185
